schedule_date,schedule_season,schedule_week,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite
12/16/2017,2017,15,DET,20.0,10.0,CHI,DET,-5.0
12/16/2017,2017,15,KC,30.0,13.0,LAC,LAC,-1.0
12/17/2017,2017,15,BUF,24.0,16.0,MIA,BUF,-3.5
12/17/2017,2017,15,CAR,31.0,24.0,GB,CAR,-3.0
12/17/2017,2017,15,CLE,10.0,27.0,BAL,BAL,-6.5
12/17/2017,2017,15,JAX,45.0,7.0,HOU,JAX,-10.5
12/17/2017,2017,15,MIN,34.0,7.0,CIN,MIN,-12.5
12/17/2017,2017,15,NO,31.0,19.0,NYJ,NO,-16.5
12/17/2017,2017,15,NYG,29.0,34.0,PHI,PHI,-7.5
12/17/2017,2017,15,OAK,17.0,20.0,DAL,DAL,-3.0
12/17/2017,2017,15,PIT,24.0,27.0,NE,NE,-2.5
12/17/2017,2017,15,SF,25.0,23.0,TEN,SF,-2.5
12/17/2017,2017,15,SEA,7.0,42.0,LAR,LAR,-1.0
12/17/2017,2017,15,WAS,20.0,15.0,ARI,WAS,-4.0
12/18/2017,2017,15,TB,21.0,24.0,ATL,ATL,-7.0
12/23/2017,2017,16,BAL,23.0,16.0,IND,BAL,-13.5
12/23/2017,2017,16,GB,0.0,16.0,MIN,MIN,-8.5
12/24/2017,2017,16,ARI,23.0,0.0,NYG,ARI,-3.0
12/24/2017,2017,16,CAR,22.0,19.0,TB,CAR,-10.0
12/24/2017,2017,16,CHI,20.0,3.0,CLE,CHI,-5.5
12/24/2017,2017,16,CIN,26.0,17.0,DET,DET,-3.5
12/24/2017,2017,16,DAL,12.0,21.0,SEA,DAL,-4.5
12/24/2017,2017,16,KC,29.0,13.0,MIA,KC,-11.0
12/24/2017,2017,16,NE,37.0,16.0,BUF,NE,-11.0
12/24/2017,2017,16,NO,23.0,13.0,ATL,NO,-5.5
12/24/2017,2017,16,NYJ,7.0,14.0,LAC,LAC,-7.5
12/24/2017,2017,16,SF,44.0,33.0,JAX,JAX,-4.0
12/24/2017,2017,16,TEN,23.0,27.0,LAR,LAR,-5.5
12/24/2017,2017,16,WAS,27.0,11.0,DEN,WAS,-3.0
12/25/2017,2017,16,HOU,6.0,34.0,PIT,PIT,-8.0
12/25/2017,2017,16,PHI,19.0,10.0,OAK,PHI,-10.0
12/31/2017,2017,17,ATL,22.0,10.0,CAR,ATL,-5.0
12/31/2017,2017,17,BAL,27.0,31.0,CIN,BAL,-8.0
12/31/2017,2017,17,DEN,24.0,27.0,KC,DEN,-3.0
12/31/2017,2017,17,DET,35.0,11.0,GB,DET,-7.5
12/31/2017,2017,17,IND,22.0,13.0,HOU,IND,-5.5
12/31/2017,2017,17,LAC,30.0,10.0,OAK,LAC,-7.0
12/31/2017,2017,17,LAR,13.0,34.0,SF,SF,-6.0
12/31/2017,2017,17,MIA,16.0,22.0,BUF,BUF,-2.5
12/31/2017,2017,17,MIN,23.0,10.0,CHI,MIN,-13.5
12/31/2017,2017,17,NE,26.0,6.0,NYJ,NE,-17.0
12/31/2017,2017,17,NYG,18.0,10.0,WAS,WAS,-4.5
12/31/2017,2017,17,PHI,0.0,6.0,DAL,DAL,-3.5
12/31/2017,2017,17,PIT,28.0,24.0,CLE,PIT,-5.0
12/31/2017,2017,17,SEA,24.0,26.0,ARI,SEA,-8.0
12/31/2017,2017,17,TB,31.0,24.0,NO,NO,-6.0
12/31/2017,2017,17,TEN,15.0,10.0,JAX,TEN,-2.5
1/6/2018,2017,Wildcard,KC,21.0,22.0,TEN,KC,-8.5
1/6/2018,2017,Wildcard,LAR,13.0,26.0,ATL,LAR,-6.5
1/7/2018,2017,Wildcard,JAX,10.0,3.0,BUF,JAX,-8.0
1/7/2018,2017,Wildcard,NO,31.0,26.0,CAR,NO,-6.5
1/13/2018,2017,Division,NE,35.0,14.0,TEN,NE,-13.5
1/13/2018,2017,Division,PHI,15.0,10.0,ATL,ATL,-2.5
1/14/2018,2017,Division,MIN,29.0,24.0,NO,MIN,-5.5
1/14/2018,2017,Division,PIT,42.0,45.0,JAX,PIT,-7.0
1/21/2018,2017,Conference,NE,24.0,20.0,JAX,NE,-7.5
1/21/2018,2017,Conference,PHI,38.0,7.0,MIN,MIN,-3.0
2/4/2018,2017,Superbowl,NE,33.0,41.0,PHI,NE,-4.5
9/6/2018,2018,1,PHI,18.0,12.0,ATL,PHI,-1.0
9/9/2018,2018,1,ARI,6.0,24.0,WAS,ARI,-2.0
9/9/2018,2018,1,BAL,47.0,3.0,BUF,BAL,-7.5
9/9/2018,2018,1,CAR,16.0,8.0,DAL,CAR,-2.5
9/9/2018,2018,1,CLE,21.0,21.0,PIT,PIT,-3.5
9/9/2018,2018,1,DEN,27.0,24.0,SEA,DEN,-3.0
9/9/2018,2018,1,GB,24.0,23.0,CHI,GB,-6.5
9/9/2018,2018,1,IND,23.0,34.0,CIN,CIN,-1.0
9/9/2018,2018,1,LAC,28.0,38.0,KC,LAC,-3.5
9/9/2018,2018,1,MIA,27.0,20.0,TEN,TEN,-1.0
9/9/2018,2018,1,MIN,24.0,16.0,SF,MIN,-6.0
9/9/2018,2018,1,NE,27.0,20.0,HOU,NE,-6.0
9/9/2018,2018,1,NO,40.0,48.0,TB,NO,-10.0
9/9/2018,2018,1,NYG,15.0,20.0,JAX,JAX,-2.5
9/10/2018,2018,1,DET,17.0,48.0,NYJ,DET,-7.0
9/10/2018,2018,1,OAK,13.0,33.0,LAR,LAR,-6.5
9/13/2018,2018,2,CIN,34.0,23.0,BAL,CIN,-1.0
9/16/2018,2018,2,ATL,31.0,24.0,CAR,ATL,-5.5
9/16/2018,2018,2,BUF,20.0,31.0,LAC,LAC,-7.5
9/16/2018,2018,2,DAL,20.0,13.0,NYG,DAL,-3.0
9/16/2018,2018,2,DEN,20.0,19.0,OAK,DEN,-5.5
9/16/2018,2018,2,GB,29.0,29.0,MIN,MIN,-2.0
9/16/2018,2018,2,JAX,31.0,20.0,NE,NE,-2.0
9/16/2018,2018,2,LAR,34.0,0.0,ARI,LAR,-13.5
9/16/2018,2018,2,NO,21.0,18.0,CLE,NO,-10.0
9/16/2018,2018,2,NYJ,12.0,20.0,MIA,NYJ,-3.0
9/16/2018,2018,2,PIT,37.0,42.0,KC,PIT,-4.5
9/16/2018,2018,2,SF,30.0,27.0,DET,SF,-6.0
9/16/2018,2018,2,TB,27.0,21.0,PHI,PHI,-3.0
9/16/2018,2018,2,TEN,20.0,17.0,HOU,HOU,-3.5
9/16/2018,2018,2,WAS,9.0,21.0,IND,WAS,-6.0
9/17/2018,2018,2,CHI,24.0,17.0,SEA,CHI,-4.5
9/20/2018,2018,3,CLE,21.0,17.0,NYJ,CLE,-3.0
9/23/2018,2018,3,ARI,14.0,16.0,CHI,CHI,-5.5
9/23/2018,2018,3,ATL,37.0,43.0,NO,ATL,-1.5
9/23/2018,2018,3,BAL,27.0,14.0,DEN,BAL,-5.5
9/23/2018,2018,3,CAR,31.0,21.0,CIN,CAR,-2.5
9/23/2018,2018,3,DET,26.0,10.0,NE,NE,-7.0
9/23/2018,2018,3,HOU,22.0,27.0,NYG,HOU,-6.5
9/23/2018,2018,3,JAX,6.0,9.0,TEN,JAX,-10.0
9/23/2018,2018,3,KC,38.0,27.0,SF,KC,-5.5
9/23/2018,2018,3,LAR,35.0,23.0,LAC,LAR,-7.5
9/23/2018,2018,3,MIA,28.0,20.0,OAK,MIA,-3.0
9/23/2018,2018,3,MIN,6.0,27.0,BUF,MIN,-16.5
9/23/2018,2018,3,PHI,20.0,16.0,IND,PHI,-6.5
9/23/2018,2018,3,SEA,24.0,13.0,DAL,SEA,-1.0
9/23/2018,2018,3,WAS,31.0,17.0,GB,GB,-2.5
9/24/2018,2018,3,TB,27.0,30.0,PIT,PIT,-1.0
9/27/2018,2018,4,LAR,38.0,31.0,MIN,LAR,-7.5
9/30/2018,2018,4,ARI,17.0,20.0,SEA,SEA,-3.5
9/30/2018,2018,4,ATL,36.0,37.0,CIN,ATL,-3.5
9/30/2018,2018,4,CHI,48.0,10.0,TB,CHI,-3.0
9/30/2018,2018,4,DAL,26.0,24.0,DET,DAL,-2.5
9/30/2018,2018,4,GB,22.0,0.0,BUF,GB,-8.5
9/30/2018,2018,4,IND,34.0,37.0,HOU,IND,-1.0
9/30/2018,2018,4,JAX,31.0,12.0,NYJ,JAX,-7.5
9/30/2018,2018,4,LAC,29.0,27.0,SF,LAC,-10.5
9/30/2018,2018,4,NE,38.0,7.0,MIA,NE,-6.5
9/30/2018,2018,4,NYG,18.0,33.0,NO,NO,-3.5
9/30/2018,2018,4,OAK,45.0,42.0,CLE,OAK,-2.5
9/30/2018,2018,4,PIT,14.0,26.0,BAL,PIT,-3.0
9/30/2018,2018,4,TEN,26.0,23.0,PHI,PHI,-3.0
10/1/2018,2018,4,DEN,23.0,27.0,KC,KC,-3.5
10/4/2018,2018,5,NE,38.0,24.0,IND,NE,-10.5
10/7/2018,2018,5,BUF,13.0,12.0,TEN,TEN,-6.0
10/7/2018,2018,5,CAR,33.0,31.0,NYG,CAR,-7.0
10/7/2018,2018,5,CIN,27.0,17.0,MIA,CIN,-6.5
10/7/2018,2018,5,CLE,12.0,9.0,BAL,BAL,-3.0
10/7/2018,2018,5,DET,31.0,23.0,GB,GB,-1.0
10/7/2018,2018,5,HOU,19.0,16.0,DAL,HOU,-3.5
10/7/2018,2018,5,KC,30.0,14.0,JAX,KC,-3.0
10/7/2018,2018,5,LAC,26.0,10.0,OAK,LAC,-5.0
10/7/2018,2018,5,NYJ,34.0,16.0,DEN,NYJ,-1.0
10/7/2018,2018,5,PHI,21.0,23.0,MIN,PHI,-3.5
10/7/2018,2018,5,PIT,41.0,17.0,ATL,PIT,-3.5
10/7/2018,2018,5,SF,18.0,28.0,ARI,SF,-3.0
10/7/2018,2018,5,SEA,31.0,33.0,LAR,LAR,-7.5
10/8/2018,2018,5,NO,43.0,19.0,WAS,NO,-5.5
10/11/2018,2018,6,NYG,13.0,34.0,PHI,PHI,-1.5
10/14/2018,2018,6,ATL,34.0,29.0,TB,ATL,-3.0
10/14/2018,2018,6,CIN,21.0,28.0,PIT,CIN,-1.5
10/14/2018,2018,6,CLE,14.0,38.0,LAC,CLE,-1.0
10/14/2018,2018,6,DAL,40.0,7.0,JAX,JAX,-3.0
10/14/2018,2018,6,DEN,20.0,23.0,LAR,LAR,-7.0
10/14/2018,2018,6,HOU,20.0,13.0,BUF,HOU,-10.5
10/14/2018,2018,6,MIA,31.0,28.0,CHI,CHI,-7.5
10/14/2018,2018,6,MIN,27.0,17.0,ARI,MIN,-10.0
10/14/2018,2018,6,NE,43.0,40.0,KC,NE,-3.5
10/14/2018,2018,6,NYJ,42.0,34.0,IND,NYJ,-2.5
10/14/2018,2018,6,OAK,3.0,27.0,SEA,SEA,-3.0
10/14/2018,2018,6,TEN,0.0,21.0,BAL,BAL,-2.5
10/14/2018,2018,6,WAS,23.0,17.0,CAR,CAR,-1.0
10/15/2018,2018,6,GB,33.0,30.0,SF,GB,-9.0
10/18/2018,2018,7,ARI,10.0,45.0,DEN,DEN,-1.0
10/21/2018,2018,7,BAL,23.0,24.0,NO,BAL,-2.5
10/21/2018,2018,7,CHI,31.0,38.0,NE,NE,-1.0
10/21/2018,2018,7,IND,37.0,5.0,BUF,IND,-7.0
10/21/2018,2018,7,JAX,7.0,20.0,HOU,JAX,-3.5
10/21/2018,2018,7,KC,45.0,10.0,CIN,KC,-6.5
10/21/2018,2018,7,LAC,20.0,19.0,TEN,LAC,-6.5
10/21/2018,2018,7,MIA,21.0,32.0,DET,DET,-3.0
10/21/2018,2018,7,NYJ,17.0,37.0,MIN,MIN,-3.5
10/21/2018,2018,7,PHI,17.0,21.0,CAR,PHI,-5.0
10/21/2018,2018,7,SF,10.0,39.0,LAR,LAR,-8.0
10/21/2018,2018,7,TB,26.0,23.0,CLE,TB,-3.5
10/21/2018,2018,7,WAS,20.0,17.0,DAL,DAL,-1.0
10/22/2018,2018,7,ATL,23.0,20.0,NYG,ATL,-4.0
10/25/2018,2018,8,HOU,42.0,23.0,MIA,HOU,-7.5
10/28/2018,2018,8,ARI,18.0,15.0,SF,ARI,-2.5
10/28/2018,2018,8,CAR,36.0,21.0,BAL,BAL,-2.5
10/28/2018,2018,8,CHI,24.0,10.0,NYJ,CHI,-8.5
10/28/2018,2018,8,CIN,37.0,34.0,TB,CIN,-3.5
10/28/2018,2018,8,DET,14.0,28.0,SEA,DET,-3.0
10/28/2018,2018,8,JAX,18.0,24.0,PHI,PHI,-3.5
10/28/2018,2018,8,KC,30.0,23.0,DEN,KC,-8.5
10/28/2018,2018,8,LAR,29.0,27.0,GB,LAR,-7.5
10/28/2018,2018,8,MIN,20.0,30.0,NO,MIN,-2.5
10/28/2018,2018,8,NYG,13.0,20.0,WAS,WAS,-1.0
10/28/2018,2018,8,OAK,28.0,42.0,IND,IND,-3.5
10/28/2018,2018,8,PIT,33.0,18.0,CLE,PIT,-8.5
10/29/2018,2018,8,BUF,6.0,25.0,NE,NE,-13.5
11/1/2018,2018,9,SF,34.0,3.0,OAK,OAK,-1.5
11/4/2018,2018,9,BAL,16.0,23.0,PIT,BAL,-1.5
11/4/2018,2018,9,BUF,9.0,41.0,CHI,CHI,-10.5
11/4/2018,2018,9,CAR,42.0,28.0,TB,CAR,-6.0
11/4/2018,2018,9,CLE,21.0,37.0,KC,KC,-7.5
11/4/2018,2018,9,DEN,17.0,19.0,HOU,DEN,-1.0
11/4/2018,2018,9,MIA,13.0,6.0,NYJ,MIA,-3.0
11/4/2018,2018,9,MIN,24.0,9.0,DET,MIN,-4.5
11/4/2018,2018,9,NE,31.0,17.0,GB,NE,-5.0
11/4/2018,2018,9,NO,45.0,35.0,LAR,LAR,-1.5
11/4/2018,2018,9,SEA,17.0,25.0,LAC,SEA,-1.0
11/4/2018,2018,9,WAS,14.0,38.0,ATL,WAS,-1.5
11/5/2018,2018,9,DAL,14.0,28.0,TEN,DAL,-4.5
11/8/2018,2018,10,PIT,52.0,21.0,CAR,PIT,-3.5
11/11/2018,2018,10,CHI,34.0,22.0,DET,CHI,-7.5
11/11/2018,2018,10,CIN,14.0,51.0,NO,NO,-6.0
11/11/2018,2018,10,CLE,28.0,16.0,ATL,ATL,-5.5
11/11/2018,2018,10,GB,31.0,12.0,MIA,GB,-11.0
11/11/2018,2018,10,IND,29.0,26.0,JAX,IND,-3.0
11/11/2018,2018,10,KC,26.0,14.0,ARI,KC,-16.5
11/11/2018,2018,10,LAR,36.0,31.0,SEA,LAR,-10.0
11/11/2018,2018,10,NYJ,10.0,41.0,BUF,NYJ,-7.0
11/11/2018,2018,10,OAK,6.0,20.0,LAC,LAC,-10.5
11/11/2018,2018,10,PHI,20.0,27.0,DAL,PHI,-7.5
11/11/2018,2018,10,TB,3.0,16.0,WAS,TB,-3.5
11/11/2018,2018,10,TEN,34.0,10.0,NE,NE,-6.5
11/12/2018,2018,10,SF,23.0,27.0,NYG,SF,-3.0
11/15/2018,2018,11,SEA,27.0,24.0,GB,SEA,-3.0
11/18/2018,2018,11,ARI,21.0,23.0,OAK,ARI,-4.5
11/18/2018,2018,11,ATL,19.0,22.0,DAL,ATL,-3.5
11/18/2018,2018,11,BAL,24.0,21.0,CIN,BAL,-6.5
11/18/2018,2018,11,CHI,25.0,20.0,MIN,CHI,-2.5
11/18/2018,2018,11,DET,20.0,19.0,CAR,CAR,-4.0
11/18/2018,2018,11,IND,38.0,10.0,TEN,IND,-1.0
11/18/2018,2018,11,JAX,16.0,20.0,PIT,PIT,-4.0
11/18/2018,2018,11,LAC,22.0,23.0,DEN,LAC,-7.5
11/18/2018,2018,11,NO,48.0,7.0,PHI,NO,-7.0
11/18/2018,2018,11,NYG,38.0,35.0,TB,NYG,-3.0
11/18/2018,2018,11,WAS,21.0,23.0,HOU,HOU,-3.0
11/19/2018,2018,11,LAR,54.0,51.0,KC,LAR,-3.0
11/22/2018,2018,12,DAL,31.0,23.0,WAS,DAL,-7.0
11/22/2018,2018,12,DET,16.0,23.0,CHI,CHI,-3.0
11/22/2018,2018,12,NO,31.0,17.0,ATL,NO,-11.5
11/25/2018,2018,12,BAL,34.0,17.0,OAK,BAL,-13.0
11/25/2018,2018,12,BUF,24.0,21.0,JAX,JAX,-3.0
11/25/2018,2018,12,CAR,27.0,30.0,SEA,CAR,-3.0
11/25/2018,2018,12,CIN,20.0,35.0,CLE,CLE,-1.0
11/25/2018,2018,12,DEN,24.0,17.0,PIT,PIT,-3.0
11/25/2018,2018,12,IND,27.0,24.0,MIA,IND,-9.0
11/25/2018,2018,12,LAC,45.0,10.0,ARI,LAC,-14.0
11/25/2018,2018,12,MIN,24.0,17.0,GB,MIN,-3.5
11/25/2018,2018,12,NYJ,13.0,27.0,NE,NE,-13.0
11/25/2018,2018,12,PHI,25.0,22.0,NYG,PHI,-4.5
11/25/2018,2018,12,TB,27.0,9.0,SF,TB,-1.5
11/26/2018,2018,12,HOU,34.0,17.0,TEN,HOU,-3.5
11/29/2018,2018,13,DAL,13.0,10.0,NO,NO,-7.5
12/2/2018,2018,13,ATL,16.0,26.0,BAL,ATL,-2.5
12/2/2018,2018,13,CIN,10.0,24.0,DEN,DEN,-4.0
12/2/2018,2018,13,DET,16.0,30.0,LAR,LAR,-10.5
12/2/2018,2018,13,GB,17.0,20.0,ARI,GB,-13.5
12/2/2018,2018,13,HOU,29.0,13.0,CLE,HOU,-5.0
12/2/2018,2018,13,JAX,6.0,0.0,IND,IND,-4.0
12/2/2018,2018,13,MIA,21.0,17.0,BUF,MIA,-3.5
12/2/2018,2018,13,NE,24.0,10.0,MIN,NE,-6.0
12/2/2018,2018,13,NYG,30.0,27.0,CHI,CHI,-4.0
12/2/2018,2018,13,OAK,33.0,40.0,KC,KC,-14.0
12/2/2018,2018,13,PIT,30.0,33.0,LAC,PIT,-3.0
12/2/2018,2018,13,SEA,43.0,16.0,SF,SEA,-10.0
12/2/2018,2018,13,TB,24.0,17.0,CAR,CAR,-3.5
12/2/2018,2018,13,TEN,26.0,22.0,NYJ,TEN,-10.5
12/3/2018,2018,13,PHI,28.0,13.0,WAS,PHI,-5.5
12/6/2018,2018,14,TEN,30.0,9.0,JAX,TEN,-5.5
12/9/2018,2018,14,ARI,3.0,17.0,DET,DET,-2.5
12/9/2018,2018,14,BUF,23.0,27.0,NYJ,BUF,-4.5
12/9/2018,2018,14,CHI,15.0,6.0,LAR,LAR,-3.0
12/9/2018,2018,14,CLE,26.0,20.0,CAR,CAR,-1.0
12/9/2018,2018,14,DAL,29.0,23.0,PHI,DAL,-3.5
12/9/2018,2018,14,GB,34.0,20.0,ATL,GB,-4.0
12/9/2018,2018,14,HOU,21.0,24.0,IND,HOU,-4.0
12/9/2018,2018,14,KC,27.0,24.0,BAL,KC,-6.5
12/9/2018,2018,14,LAC,26.0,21.0,CIN,LAC,-17.0
12/9/2018,2018,14,MIA,34.0,33.0,NE,NE,-9.5
12/9/2018,2018,14,OAK,24.0,21.0,PIT,PIT,-10.5
12/9/2018,2018,14,SF,20.0,14.0,DEN,DEN,-3.0
12/9/2018,2018,14,TB,14.0,28.0,NO,NO,-10.0
12/9/2018,2018,14,WAS,16.0,40.0,NYG,NYG,-3.0
12/10/2018,2018,14,SEA,21.0,7.0,MIN,SEA,-3.0
12/13/2018,2018,15,KC,28.0,29.0,LAC,KC,-3.5
12/15/2018,2018,15,DEN,16.0,17.0,CLE,DEN,-1.0
12/15/2018,2018,15,NYJ,22.0,29.0,HOU,HOU,-7.0
12/16/2018,2018,15,ATL,40.0,14.0,ARI,ATL,-10.0
12/16/2018,2018,15,BAL,20.0,12.0,TB,BAL,-8.5
12/16/2018,2018,15,BUF,14.0,13.0,DET,BUF,-2.5
12/16/2018,2018,15,CHI,24.0,17.0,GB,CHI,-5.5
12/16/2018,2018,15,CIN,30.0,16.0,OAK,CIN,-3.0
12/16/2018,2018,15,IND,23.0,0.0,DAL,IND,-3.0
12/16/2018,2018,15,JAX,13.0,16.0,WAS,JAX,-7.5
12/16/2018,2018,15,LAR,23.0,30.0,PHI,LAR,-13.5
12/16/2018,2018,15,MIN,41.0,17.0,MIA,MIN,-7.5
12/16/2018,2018,15,NYG,0.0,17.0,TEN,TEN,-2.5
12/16/2018,2018,15,PIT,17.0,10.0,NE,NE,-2.5
12/16/2018,2018,15,SF,26.0,23.0,SEA,SEA,-3.5
12/17/2018,2018,15,CAR,9.0,12.0,NO,NO,-6.0
12/22/2018,2018,16,LAC,10.0,22.0,BAL,LAC,-4.0
12/22/2018,2018,16,TEN,25.0,16.0,WAS,TEN,-11.5
12/23/2018,2018,16,ARI,9.0,31.0,LAR,LAR,-14.5
12/23/2018,2018,16,CAR,10.0,24.0,ATL,ATL,-3.0
12/23/2018,2018,16,CLE,26.0,18.0,CIN,CLE,-10.0
12/23/2018,2018,16,DAL,27.0,20.0,TB,DAL,-7.5
12/23/2018,2018,16,DET,9.0,27.0,MIN,MIN,-6.5
12/23/2018,2018,16,IND,28.0,27.0,NYG,IND,-10.0
12/23/2018,2018,16,MIA,7.0,17.0,JAX,MIA,-3.0
12/23/2018,2018,16,NE,24.0,12.0,BUF,NE,-13.5
12/23/2018,2018,16,NO,31.0,28.0,PIT,NO,-6.5
12/23/2018,2018,16,NYJ,38.0,44.0,GB,GB,-3.0
12/23/2018,2018,16,PHI,32.0,30.0,HOU,PHI,-1.0
12/23/2018,2018,16,SF,9.0,14.0,CHI,CHI,-4.0
12/23/2018,2018,16,SEA,38.0,31.0,KC,KC,-1.0
12/24/2018,2018,16,OAK,27.0,14.0,DEN,DEN,-2.5
12/30/2018,2018,17,BAL,26.0,24.0,CLE,BAL,-7.0
12/30/2018,2018,17,BUF,42.0,17.0,MIA,BUF,-5.5
12/30/2018,2018,17,DEN,9.0,23.0,LAC,LAC,-7.0
12/30/2018,2018,17,GB,0.0,31.0,DET,GB,-7.5
12/30/2018,2018,17,HOU,20.0,3.0,JAX,HOU,-7.0
12/30/2018,2018,17,KC,35.0,3.0,OAK,KC,-14.5
12/30/2018,2018,17,LAR,48.0,32.0,SF,LAR,-10.5
12/30/2018,2018,17,MIN,10.0,24.0,CHI,MIN,-6.0
12/30/2018,2018,17,NE,38.0,3.0,NYJ,NE,-14.5
12/30/2018,2018,17,NO,14.0,33.0,CAR,NO,-8.0
12/30/2018,2018,17,NYG,35.0,36.0,DAL,NYG,-7.5
12/30/2018,2018,17,PIT,16.0,13.0,CIN,PIT,-14.0
12/30/2018,2018,17,SEA,27.0,24.0,ARI,SEA,-14.0
12/30/2018,2018,17,TB,32.0,34.0,ATL,ATL,-2.5
12/30/2018,2018,17,TEN,17.0,33.0,IND,IND,-5.5
12/30/2018,2018,17,WAS,0.0,24.0,PHI,PHI,-6.0
1/5/2019,2018,Wildcard,DAL,24.0,22.0,SEA,DAL,-2.5
1/5/2019,2018,Wildcard,HOU,7.0,21.0,IND,HOU,-2.0
1/6/2019,2018,Wildcard,BAL,17.0,23.0,LAC,BAL,-3.0
1/6/2019,2018,Wildcard,CHI,15.0,16.0,PHI,CHI,-6.5
1/12/2019,2018,Division,KC,31.0,13.0,IND,KC,-4.0
1/12/2019,2018,Division,LAR,30.0,22.0,DAL,LAR,-7.5
1/13/2019,2018,Division,NE,41.0,28.0,LAC,NE,-3.5
1/13/2019,2018,Division,NO,20.0,14.0,PHI,NO,-8.5
1/20/2019,2018,Conference,KC,31.0,37.0,NE,KC,-3.0
1/20/2019,2018,Conference,NO,23.0,26.0,LAR,NO,-3.0
2/3/2019,2018,Superbowl,LAR,3.0,13.0,NE,NE,-2.0
9/5/2019,2019,1,CHI,,,GB,,
9/8/2019,2019,1,ARI,,,DET,,
9/8/2019,2019,1,CAR,,,LAR,,
9/8/2019,2019,1,CLE,,,TEN,,
9/8/2019,2019,1,DAL,,,NYG,,
9/8/2019,2019,1,JAX,,,KC,,
9/8/2019,2019,1,LAC,,,IND,,
9/8/2019,2019,1,MIA,,,BAL,,
9/8/2019,2019,1,MIN,,,ATL,,
9/8/2019,2019,1,NE,,,PIT,,
9/8/2019,2019,1,NYJ,,,BUF,,
9/8/2019,2019,1,PHI,,,WAS,,
9/8/2019,2019,1,SEA,,,CIN,,
9/8/2019,2019,1,TB,,,SF,,
9/9/2019,2019,1,NO,,,HOU,,
9/9/2019,2019,1,OAK,,,DEN,,
9/12/2019,2019,2,CAR,,,TB,,
9/15/2019,2019,2,ATL,,,PHI,,
9/15/2019,2019,2,BAL,,,ARI,,
9/15/2019,2019,2,CIN,,,SF,,
9/15/2019,2019,2,DEN,,,CHI,,
9/15/2019,2019,2,DET,,,LAC,,
9/15/2019,2019,2,GB,,,MIN,,
9/15/2019,2019,2,HOU,,,JAX,,
9/15/2019,2019,2,LAR,,,NO,,
9/15/2019,2019,2,MIA,,,NE,,
9/15/2019,2019,2,NYG,,,BUF,,
9/15/2019,2019,2,OAK,,,KC,,
9/15/2019,2019,2,PIT,,,SEA,,
9/15/2019,2019,2,TEN,,,IND,,
9/15/2019,2019,2,WAS,,,DAL,,
9/16/2019,2019,2,NYJ,,,CLE,,
9/19/2019,2019,3,JAX,,,TEN,,
9/22/2019,2019,3,ARI,,,CAR,,
9/22/2019,2019,3,BUF,,,CIN,,
9/22/2019,2019,3,CLE,,,LAR,,
9/22/2019,2019,3,DAL,,,MIA,,
9/22/2019,2019,3,GB,,,DEN,,
9/22/2019,2019,3,IND,,,ATL,,
9/22/2019,2019,3,KC,,,BAL,,
9/22/2019,2019,3,LAC,,,HOU,,
9/22/2019,2019,3,MIN,,,OAK,,
9/22/2019,2019,3,NE,,,NYJ,,
9/22/2019,2019,3,PHI,,,DET,,
9/22/2019,2019,3,SF,,,PIT,,
9/22/2019,2019,3,SEA,,,NO,,
9/22/2019,2019,3,TB,,,NYG,,
9/23/2019,2019,3,WAS,,,CHI,,
9/26/2019,2019,4,GB,,,PHI,,
9/29/2019,2019,4,ARI,,,SEA,,
9/29/2019,2019,4,ATL,,,TEN,,
9/29/2019,2019,4,BAL,,,CLE,,
9/29/2019,2019,4,BUF,,,NE,,
9/29/2019,2019,4,CHI,,,MIN,,
9/29/2019,2019,4,DEN,,,JAX,,
9/29/2019,2019,4,DET,,,KC,,
9/29/2019,2019,4,HOU,,,CAR,,
9/29/2019,2019,4,IND,,,OAK,,
9/29/2019,2019,4,LAR,,,TB,,
9/29/2019,2019,4,MIA,,,LAC,,
9/29/2019,2019,4,NO,,,DAL,,
9/29/2019,2019,4,NYG,,,WAS,,
9/30/2019,2019,4,PIT,,,CIN,,
10/3/2019,2019,5,SEA,,,LAR,,
10/6/2019,2019,5,CAR,,,JAX,,
10/6/2019,2019,5,CIN,,,ARI,,
10/6/2019,2019,5,DAL,,,GB,,
10/6/2019,2019,5,HOU,,,ATL,,
10/6/2019,2019,5,KC,,,IND,,
10/6/2019,2019,5,LAC,,,DEN,,
10/6/2019,2019,5,NO,,,TB,,
10/6/2019,2019,5,NYG,,,MIN,,
10/6/2019,2019,5,OAK,,,CHI,,
10/6/2019,2019,5,PHI,,,NYJ,,
10/6/2019,2019,5,PIT,,,BAL,,
10/6/2019,2019,5,TEN,,,BUF,,
10/6/2019,2019,5,WAS,,,NE,,
10/7/2019,2019,5,SF,,,CLE,,
10/10/2019,2019,6,NE,,,NYG,,
10/13/2019,2019,6,ARI,,,ATL,,
10/13/2019,2019,6,BAL,,,CIN,,
10/13/2019,2019,6,CLE,,,SEA,,
10/13/2019,2019,6,DEN,,,TEN,,
10/13/2019,2019,6,JAX,,,NO,,
10/13/2019,2019,6,KC,,,HOU,,
10/13/2019,2019,6,LAC,,,PIT,,
10/13/2019,2019,6,LAR,,,SF,,
10/13/2019,2019,6,MIA,,,WAS,,
10/13/2019,2019,6,MIN,,,PHI,,
